,Exp Category,State,Year,Value
449,Aggregate_Expenditure,Kerala,1997-98,9818.0
450,Aggregate_Expenditure,Kerala,1998-99,10611.0
451,Aggregate_Expenditure,Kerala,1999-00,12900.0
452,Aggregate_Expenditure,Kerala,2000-01,13149.0
453,Aggregate_Expenditure,Kerala,2001-02,13132.0
454,Aggregate_Expenditure,Kerala,2002-03,16967.0
455,Aggregate_Expenditure,Kerala,2003-04,19769.0
456,Aggregate_Expenditure,Kerala,2004-05,20276.0
457,Aggregate_Expenditure,Kerala,2005-06,21115.0
458,Aggregate_Expenditure,Kerala,2006-07,23159.0
459,Aggregate_Expenditure,Kerala,2007-08,28692.0
460,Aggregate_Expenditure,Kerala,2008-09,32553.5
461,Aggregate_Expenditure,Kerala,2009-10,35833.48
462,Aggregate_Expenditure,Kerala,2010-11,40765.26
463,Aggregate_Expenditure,Kerala,2011-12,53789.14
464,Aggregate_Expenditure,Kerala,2012-13,62032.26
465,Aggregate_Expenditure,Kerala,2013-14,69369.89
466,Aggregate_Expenditure,Kerala,2014-15,82947.71
467,Aggregate_Expenditure,Kerala,2015-16,99277.74
468,Aggregate_Expenditure,Madhya Pradesh,1980-81,1590.0
469,Aggregate_Expenditure,Madhya Pradesh,1981-82,1677.0
470,Aggregate_Expenditure,Madhya Pradesh,1982-83,1938.0
471,Aggregate_Expenditure,Madhya Pradesh,1983-84,2324.0
472,Aggregate_Expenditure,Madhya Pradesh,1984-85,2522.0
473,Aggregate_Expenditure,Madhya Pradesh,1985-86,2916.0
474,Aggregate_Expenditure,Madhya Pradesh,1986-87,3349.0
475,Aggregate_Expenditure,Madhya Pradesh,1987-88,3932.0
476,Aggregate_Expenditure,Madhya Pradesh,1988-89,4596.0
477,Aggregate_Expenditure,Madhya Pradesh,1989-90,4823.0
478,Aggregate_Expenditure,Madhya Pradesh,1990-91,5899.0
479,Aggregate_Expenditure,Madhya Pradesh,1991-92,6637.0
480,Aggregate_Expenditure,Madhya Pradesh,1992-93,7663.0
481,Aggregate_Expenditure,Madhya Pradesh,1993-94,8878.0
482,Aggregate_Expenditure,Madhya Pradesh,1994-95,9315.0
483,Aggregate_Expenditure,Madhya Pradesh,1995-96,10582.0
484,Aggregate_Expenditure,Madhya Pradesh,1996-97,13093.0
485,Aggregate_Expenditure,Madhya Pradesh,1997-98,14225.0
486,Aggregate_Expenditure,Madhya Pradesh,1998-99,15968.0
487,Aggregate_Expenditure,Madhya Pradesh,1999-00,17957.0
488,Aggregate_Expenditure,Madhya Pradesh,2000-01,16924.0
489,Aggregate_Expenditure,Madhya Pradesh,2001-02,16960.0
490,Aggregate_Expenditure,Madhya Pradesh,2002-03,18989.0
491,Aggregate_Expenditure,Madhya Pradesh,2003-04,23923.0
492,Aggregate_Expenditure,Madhya Pradesh,2004-05,29413.0
493,Aggregate_Expenditure,Madhya Pradesh,2005-06,28975.0
494,Aggregate_Expenditure,Madhya Pradesh,2006-07,30217.0
495,Aggregate_Expenditure,Madhya Pradesh,2007-08,35265.0
496,Aggregate_Expenditure,Madhya Pradesh,2008-09,40030.26
497,Aggregate_Expenditure,Madhya Pradesh,2009-10,50032.45
498,Aggregate_Expenditure,Madhya Pradesh,2010-11,60055.18
499,Aggregate_Expenditure,Madhya Pradesh,2011-12,80658.96
500,Aggregate_Expenditure,Madhya Pradesh,2012-13,83497.32
501,Aggregate_Expenditure,Madhya Pradesh,2013-14,89764.16
502,Aggregate_Expenditure,Madhya Pradesh,2014-15,123389.57
503,Aggregate_Expenditure,Madhya Pradesh,2015-16,135972.07
504,Aggregate_Expenditure,Maharashtra,1980-81,2613.0
505,Aggregate_Expenditure,Maharashtra,1981-82,3088.0
506,Aggregate_Expenditure,Maharashtra,1982-83,3585.0
507,Aggregate_Expenditure,Maharashtra,1983-84,4244.0
508,Aggregate_Expenditure,Maharashtra,1984-85,5063.0
509,Aggregate_Expenditure,Maharashtra,1985-86,5732.0
510,Aggregate_Expenditure,Maharashtra,1986-87,6412.0
511,Aggregate_Expenditure,Maharashtra,1987-88,6929.0
512,Aggregate_Expenditure,Maharashtra,1988-89,8102.0
513,Aggregate_Expenditure,Maharashtra,1989-90,9737.0
514,Aggregate_Expenditure,Maharashtra,1990-91,10772.0
515,Aggregate_Expenditure,Maharashtra,1991-92,12052.0
516,Aggregate_Expenditure,Maharashtra,1992-93,14014.0
517,Aggregate_Expenditure,Maharashtra,1993-94,15983.0
518,Aggregate_Expenditure,Maharashtra,1994-95,20026.0
519,Aggregate_Expenditure,Maharashtra,1995-96,21377.0
520,Aggregate_Expenditure,Maharashtra,1996-97,25005.0
521,Aggregate_Expenditure,Maharashtra,1997-98,27675.0
522,Aggregate_Expenditure,Maharashtra,1998-99,30317.0
523,Aggregate_Expenditure,Maharashtra,1999-00,38244.0
524,Aggregate_Expenditure,Maharashtra,2000-01,42208.0
525,Aggregate_Expenditure,Maharashtra,2001-02,42480.0
526,Aggregate_Expenditure,Maharashtra,2002-03,47217.0
527,Aggregate_Expenditure,Maharashtra,2003-04,61034.0
528,Aggregate_Expenditure,Maharashtra,2004-05,72668.0
529,Aggregate_Expenditure,Maharashtra,2005-06,68677.0
530,Aggregate_Expenditure,Maharashtra,2006-07,75841.0
531,Aggregate_Expenditure,Maharashtra,2007-08,80240.0
532,Aggregate_Expenditure,Maharashtra,2008-09,99068.48
533,Aggregate_Expenditure,Maharashtra,2009-10,117431.1
534,Aggregate_Expenditure,Maharashtra,2010-11,130155.42
535,Aggregate_Expenditure,Maharashtra,2011-12,148728.37
536,Aggregate_Expenditure,Maharashtra,2012-13,164202.42
537,Aggregate_Expenditure,Maharashtra,2013-14,186829.82
538,Aggregate_Expenditure,Maharashtra,2014-15,227932.63
539,Aggregate_Expenditure,Maharashtra,2015-16,240026.09
540,Aggregate_Expenditure,Manipur,1980-81,159.0
541,Aggregate_Expenditure,Manipur,1981-82,128.0
542,Aggregate_Expenditure,Manipur,1982-83,137.0
543,Aggregate_Expenditure,Manipur,1983-84,158.0
544,Aggregate_Expenditure,Manipur,1984-85,223.0
545,Aggregate_Expenditure,Manipur,1985-86,247.0
546,Aggregate_Expenditure,Manipur,1986-87,299.0
547,Aggregate_Expenditure,Manipur,1987-88,319.0
548,Aggregate_Expenditure,Manipur,1988-89,393.0
549,Aggregate_Expenditure,Manipur,1989-90,423.0
550,Aggregate_Expenditure,Manipur,1990-91,453.0
551,Aggregate_Expenditure,Manipur,1991-92,533.0
552,Aggregate_Expenditure,Manipur,1992-93,824.0
553,Aggregate_Expenditure,Manipur,1993-94,637.0
554,Aggregate_Expenditure,Manipur,1994-95,675.0
555,Aggregate_Expenditure,Manipur,1995-96,811.0
556,Aggregate_Expenditure,Manipur,1996-97,1014.0
557,Aggregate_Expenditure,Manipur,1997-98,1133.0
558,Aggregate_Expenditure,Manipur,1998-99,1116.0
559,Aggregate_Expenditure,Manipur,1999-00,1780.0
560,Aggregate_Expenditure,Manipur,2000-01,1381.0
561,Aggregate_Expenditure,Manipur,2001-02,2117.0
562,Aggregate_Expenditure,Manipur,2002-03,2157.0
563,Aggregate_Expenditure,Manipur,2003-04,2320.0
564,Aggregate_Expenditure,Manipur,2004-05,2600.0
565,Aggregate_Expenditure,Manipur,2005-06,2743.0
566,Aggregate_Expenditure,Manipur,2006-07,3626.0
567,Aggregate_Expenditure,Manipur,2007-08,3720.0
568,Aggregate_Expenditure,Manipur,2008-09,4403.77
569,Aggregate_Expenditure,Manipur,2009-10,4725.83
570,Aggregate_Expenditure,Manipur,2010-11,6114.87
571,Aggregate_Expenditure,Manipur,2011-12,6862.64
572,Aggregate_Expenditure,Manipur,2012-13,6993.2
573,Aggregate_Expenditure,Manipur,2013-14,7172.92
574,Aggregate_Expenditure,Manipur,2014-15,11177.67
575,Aggregate_Expenditure,Manipur,2015-16,9652.41
576,Aggregate_Expenditure,Meghalaya,1980-81,102.0
577,Aggregate_Expenditure,Meghalaya,1981-82,101.0
578,Aggregate_Expenditure,Meghalaya,1982-83,117.0
579,Aggregate_Expenditure,Meghalaya,1983-84,139.0
580,Aggregate_Expenditure,Meghalaya,1984-85,161.0
581,Aggregate_Expenditure,Meghalaya,1985-86,188.0
582,Aggregate_Expenditure,Meghalaya,1986-87,230.0
583,Aggregate_Expenditure,Meghalaya,1987-88,264.0
584,Aggregate_Expenditure,Meghalaya,1988-89,318.0
585,Aggregate_Expenditure,Meghalaya,1989-90,351.0
586,Aggregate_Expenditure,Meghalaya,1990-91,406.0
587,Aggregate_Expenditure,Meghalaya,1991-92,492.0
588,Aggregate_Expenditure,Meghalaya,1992-93,543.0
589,Aggregate_Expenditure,Meghalaya,1993-94,682.0
590,Aggregate_Expenditure,Meghalaya,1994-95,587.0
591,Aggregate_Expenditure,Meghalaya,1995-96,779.0
592,Aggregate_Expenditure,Meghalaya,1996-97,785.0
593,Aggregate_Expenditure,Meghalaya,1997-98,851.0
594,Aggregate_Expenditure,Meghalaya,1998-99,1008.0
595,Aggregate_Expenditure,Meghalaya,1999-00,1195.0
596,Aggregate_Expenditure,Meghalaya,2000-01,1424.0
597,Aggregate_Expenditure,Meghalaya,2001-02,1395.0
598,Aggregate_Expenditure,Meghalaya,2002-03,1589.0
599,Aggregate_Expenditure,Meghalaya,2003-04,1770.0
600,Aggregate_Expenditure,Meghalaya,2004-05,2070.0
601,Aggregate_Expenditure,Meghalaya,2005-06,2008.0
602,Aggregate_Expenditure,Meghalaya,2006-07,2320.0
603,Aggregate_Expenditure,Meghalaya,2007-08,2771.0
604,Aggregate_Expenditure,Meghalaya,2008-09,3432.71
605,Aggregate_Expenditure,Meghalaya,2009-10,3833.36
606,Aggregate_Expenditure,Meghalaya,2010-11,4770.19
607,Aggregate_Expenditure,Meghalaya,2011-12,5945.06
608,Aggregate_Expenditure,Meghalaya,2012-13,6123.4
609,Aggregate_Expenditure,Meghalaya,2013-14,6811.01
610,Aggregate_Expenditure,Meghalaya,2014-15,11893.17
611,Aggregate_Expenditure,Meghalaya,2015-16,9583.25
612,Aggregate_Expenditure,Mizoram,1980-81,0.0
613,Aggregate_Expenditure,Mizoram,1981-82,0.0
614,Aggregate_Expenditure,Mizoram,1982-83,0.0
615,Aggregate_Expenditure,Mizoram,1983-84,0.0
616,Aggregate_Expenditure,Mizoram,1984-85,0.0
617,Aggregate_Expenditure,Mizoram,1985-86,177.0
618,Aggregate_Expenditure,Mizoram,1986-87,55.0
619,Aggregate_Expenditure,Mizoram,1987-88,306.0
620,Aggregate_Expenditure,Mizoram,1988-89,287.0
621,Aggregate_Expenditure,Mizoram,1989-90,303.0
622,Aggregate_Expenditure,Mizoram,1990-91,502.0
623,Aggregate_Expenditure,Mizoram,1991-92,414.0
624,Aggregate_Expenditure,Mizoram,1992-93,490.0
625,Aggregate_Expenditure,Mizoram,1993-94,522.0
626,Aggregate_Expenditure,Mizoram,1994-95,592.0
627,Aggregate_Expenditure,Mizoram,1995-96,715.0
628,Aggregate_Expenditure,Mizoram,1996-97,810.0
629,Aggregate_Expenditure,Mizoram,1997-98,870.0
630,Aggregate_Expenditure,Mizoram,1998-99,893.0
631,Aggregate_Expenditure,Mizoram,1999-00,1161.0
632,Aggregate_Expenditure,Mizoram,2000-01,1288.0
633,Aggregate_Expenditure,Mizoram,2001-02,1334.0
634,Aggregate_Expenditure,Mizoram,2002-03,1405.0
635,Aggregate_Expenditure,Mizoram,2003-04,1826.0
636,Aggregate_Expenditure,Mizoram,2004-05,1817.0
637,Aggregate_Expenditure,Mizoram,2005-06,2172.0
638,Aggregate_Expenditure,Mizoram,2006-07,2295.0
639,Aggregate_Expenditure,Mizoram,2007-08,2559.0
640,Aggregate_Expenditure,Mizoram,2008-09,2868.54
641,Aggregate_Expenditure,Mizoram,2009-10,3529.02
642,Aggregate_Expenditure,Mizoram,2010-11,4139.5
643,Aggregate_Expenditure,Mizoram,2011-12,5638.11
644,Aggregate_Expenditure,Mizoram,2012-13,5335.5
645,Aggregate_Expenditure,Mizoram,2013-14,5635.93
646,Aggregate_Expenditure,Mizoram,2014-15,7523.22
647,Aggregate_Expenditure,Mizoram,2015-16,7576.53
648,Aggregate_Expenditure,Nagaland,1980-81,164.0
649,Aggregate_Expenditure,Nagaland,1981-82,132.0
650,Aggregate_Expenditure,Nagaland,1982-83,166.0
651,Aggregate_Expenditure,Nagaland,1983-84,215.0
652,Aggregate_Expenditure,Nagaland,1984-85,202.0
653,Aggregate_Expenditure,Nagaland,1985-86,272.0
654,Aggregate_Expenditure,Nagaland,1986-87,344.0
655,Aggregate_Expenditure,Nagaland,1987-88,436.0
656,Aggregate_Expenditure,Nagaland,1988-89,457.0
657,Aggregate_Expenditure,Nagaland,1989-90,515.0
658,Aggregate_Expenditure,Nagaland,1990-91,552.0
659,Aggregate_Expenditure,Nagaland,1991-92,648.0
660,Aggregate_Expenditure,Nagaland,1992-93,857.0
661,Aggregate_Expenditure,Nagaland,1993-94,932.0
662,Aggregate_Expenditure,Nagaland,1994-95,906.0
663,Aggregate_Expenditure,Nagaland,1995-96,1040.0
664,Aggregate_Expenditure,Nagaland,1996-97,1096.0
665,Aggregate_Expenditure,Nagaland,1997-98,1230.0
666,Aggregate_Expenditure,Nagaland,1998-99,1491.0
667,Aggregate_Expenditure,Nagaland,1999-00,1495.0
668,Aggregate_Expenditure,Nagaland,2000-01,1835.0
669,Aggregate_Expenditure,Nagaland,2001-02,2019.0
670,Aggregate_Expenditure,Nagaland,2002-03,1917.0
671,Aggregate_Expenditure,Nagaland,2003-04,2384.0
672,Aggregate_Expenditure,Nagaland,2004-05,2276.0
673,Aggregate_Expenditure,Nagaland,2005-06,2809.0
674,Aggregate_Expenditure,Nagaland,2006-07,3085.0
675,Aggregate_Expenditure,Nagaland,2007-08,3563.0
676,Aggregate_Expenditure,Nagaland,2008-09,3949.46
677,Aggregate_Expenditure,Nagaland,2009-10,4520.1
678,Aggregate_Expenditure,Nagaland,2010-11,5576.04
679,Aggregate_Expenditure,Nagaland,2011-12,6448.47
680,Aggregate_Expenditure,Nagaland,2012-13,7194.14
681,Aggregate_Expenditure,Nagaland,2013-14,7227.16
682,Aggregate_Expenditure,Nagaland,2014-15,9241.4
683,Aggregate_Expenditure,Nagaland,2015-16,10582.2
684,Aggregate_Expenditure,Odisha,1980-81,877.0
685,Aggregate_Expenditure,Odisha,1981-82,814.0
686,Aggregate_Expenditure,Odisha,1982-83,1191.0
687,Aggregate_Expenditure,Odisha,1983-84,997.0
688,Aggregate_Expenditure,Odisha,1984-85,1281.0
689,Aggregate_Expenditure,Odisha,1985-86,1410.0
690,Aggregate_Expenditure,Odisha,1986-87,1730.0
691,Aggregate_Expenditure,Odisha,1987-88,1990.0
692,Aggregate_Expenditure,Odisha,1988-89,2261.0
693,Aggregate_Expenditure,Odisha,1989-90,2475.0
694,Aggregate_Expenditure,Odisha,1990-91,3051.0
695,Aggregate_Expenditure,Odisha,1991-92,3640.0
696,Aggregate_Expenditure,Odisha,1992-93,3915.0
697,Aggregate_Expenditure,Odisha,1993-94,4456.0
698,Aggregate_Expenditure,Odisha,1994-95,4982.0
699,Aggregate_Expenditure,Odisha,1995-96,5563.0
700,Aggregate_Expenditure,Odisha,1996-97,6310.0
701,Aggregate_Expenditure,Odisha,1997-98,6854.0
702,Aggregate_Expenditure,Odisha,1998-99,8642.0
703,Aggregate_Expenditure,Odisha,1999-00,10120.0
704,Aggregate_Expenditure,Odisha,2000-01,11047.0
705,Aggregate_Expenditure,Odisha,2001-02,12065.0
706,Aggregate_Expenditure,Odisha,2002-03,13267.0
707,Aggregate_Expenditure,Odisha,2003-04,15565.0
708,Aggregate_Expenditure,Odisha,2004-05,15886.0
709,Aggregate_Expenditure,Odisha,2005-06,15746.0
710,Aggregate_Expenditure,Odisha,2006-07,19346.0
711,Aggregate_Expenditure,Odisha,2007-08,22844.0
712,Aggregate_Expenditure,Odisha,2008-09,30051.73
713,Aggregate_Expenditure,Odisha,2009-10,30540.64
714,Aggregate_Expenditure,Odisha,2010-11,36051.31
715,Aggregate_Expenditure,Odisha,2011-12,42105.1
716,Aggregate_Expenditure,Odisha,2012-13,47255.62
717,Aggregate_Expenditure,Odisha,2013-14,56130.92
718,Aggregate_Expenditure,Odisha,2014-15,76127.06
719,Aggregate_Expenditure,Odisha,2015-16,84487.77
720,Aggregate_Expenditure,Punjab,1980-81,817.0
721,Aggregate_Expenditure,Punjab,1981-82,996.0
722,Aggregate_Expenditure,Punjab,1982-83,1122.0
723,Aggregate_Expenditure,Punjab,1983-84,1434.0
724,Aggregate_Expenditure,Punjab,1984-85,1726.0
725,Aggregate_Expenditure,Punjab,1985-86,1963.0
726,Aggregate_Expenditure,Punjab,1986-87,1829.0
727,Aggregate_Expenditure,Punjab,1987-88,2623.0
728,Aggregate_Expenditure,Punjab,1988-89,2666.0
729,Aggregate_Expenditure,Punjab,1989-90,2887.0
730,Aggregate_Expenditure,Punjab,1990-91,3400.0
731,Aggregate_Expenditure,Punjab,1991-92,5012.0
732,Aggregate_Expenditure,Punjab,1992-93,4208.0
733,Aggregate_Expenditure,Punjab,1993-94,5221.0
734,Aggregate_Expenditure,Punjab,1994-95,7505.0
735,Aggregate_Expenditure,Punjab,1995-96,7004.0
736,Aggregate_Expenditure,Punjab,1996-97,7547.0
737,Aggregate_Expenditure,Punjab,1997-98,9472.0
738,Aggregate_Expenditure,Punjab,1998-99,10963.0
739,Aggregate_Expenditure,Punjab,1999-00,11980.0
740,Aggregate_Expenditure,Punjab,2000-01,14111.0
741,Aggregate_Expenditure,Punjab,2001-02,15692.0
742,Aggregate_Expenditure,Punjab,2002-03,17337.0
743,Aggregate_Expenditure,Punjab,2003-04,20335.0
744,Aggregate_Expenditure,Punjab,2004-05,20994.0
745,Aggregate_Expenditure,Punjab,2005-06,20453.0
746,Aggregate_Expenditure,Punjab,2006-07,26297.0
747,Aggregate_Expenditure,Punjab,2007-08,26519.0
748,Aggregate_Expenditure,Punjab,2008-09,28785.71
749,Aggregate_Expenditure,Punjab,2009-10,31307.95
750,Aggregate_Expenditure,Punjab,2010-11,37060.03
751,Aggregate_Expenditure,Punjab,2011-12,36810.32
752,Aggregate_Expenditure,Punjab,2012-13,44507.28
753,Aggregate_Expenditure,Punjab,2013-14,47656.37
754,Aggregate_Expenditure,Punjab,2014-15,56430.95
755,Aggregate_Expenditure,Punjab,2015-16,61813.86
756,Aggregate_Expenditure,Rajasthan,1980-81,1120.0
757,Aggregate_Expenditure,Rajasthan,1981-82,1360.0
758,Aggregate_Expenditure,Rajasthan,1982-83,1419.0
759,Aggregate_Expenditure,Rajasthan,1983-84,1585.0
760,Aggregate_Expenditure,Rajasthan,1984-85,1838.0
761,Aggregate_Expenditure,Rajasthan,1985-86,2116.0
762,Aggregate_Expenditure,Rajasthan,1986-87,2557.0
763,Aggregate_Expenditure,Rajasthan,1987-88,3384.0
764,Aggregate_Expenditure,Rajasthan,1988-89,3415.0
765,Aggregate_Expenditure,Rajasthan,1989-90,3565.0
766,Aggregate_Expenditure,Rajasthan,1990-91,4728.0
767,Aggregate_Expenditure,Rajasthan,1991-92,5810.0
768,Aggregate_Expenditure,Rajasthan,1992-93,6347.0
769,Aggregate_Expenditure,Rajasthan,1993-94,7427.0
770,Aggregate_Expenditure,Rajasthan,1994-95,8421.0
771,Aggregate_Expenditure,Rajasthan,1995-96,10907.0
772,Aggregate_Expenditure,Rajasthan,1996-97,10964.0
773,Aggregate_Expenditure,Rajasthan,1997-98,12685.0
774,Aggregate_Expenditure,Rajasthan,1998-99,14314.0
775,Aggregate_Expenditure,Rajasthan,1999-00,16256.0
776,Aggregate_Expenditure,Rajasthan,2000-01,17494.0
777,Aggregate_Expenditure,Rajasthan,2001-02,18995.0
778,Aggregate_Expenditure,Rajasthan,2002-03,21542.0
779,Aggregate_Expenditure,Rajasthan,2003-04,25869.0
780,Aggregate_Expenditure,Rajasthan,2004-05,28907.0
781,Aggregate_Expenditure,Rajasthan,2005-06,27220.0
782,Aggregate_Expenditure,Rajasthan,2006-07,31856.0
783,Aggregate_Expenditure,Rajasthan,2007-08,37757.0
784,Aggregate_Expenditure,Rajasthan,2008-09,42968.24
785,Aggregate_Expenditure,Rajasthan,2009-10,48749.81
786,Aggregate_Expenditure,Rajasthan,2010-11,53703.32
787,Aggregate_Expenditure,Rajasthan,2011-12,65372.08
788,Aggregate_Expenditure,Rajasthan,2012-13,81263.91
789,Aggregate_Expenditure,Rajasthan,2013-14,94101.08
790,Aggregate_Expenditure,Rajasthan,2014-15,125811.63
791,Aggregate_Expenditure,Rajasthan,2015-16,137713.39
792,Aggregate_Expenditure,Sikkim,1980-81,43.0
793,Aggregate_Expenditure,Sikkim,1981-82,45.0
794,Aggregate_Expenditure,Sikkim,1982-83,47.0
795,Aggregate_Expenditure,Sikkim,1983-84,67.0
796,Aggregate_Expenditure,Sikkim,1984-85,76.0
797,Aggregate_Expenditure,Sikkim,1985-86,104.0
798,Aggregate_Expenditure,Sikkim,1986-87,115.0
799,Aggregate_Expenditure,Sikkim,1987-88,139.0
800,Aggregate_Expenditure,Sikkim,1988-89,164.0
801,Aggregate_Expenditure,Sikkim,1989-90,167.0
802,Aggregate_Expenditure,Sikkim,1990-91,183.0
803,Aggregate_Expenditure,Sikkim,1991-92,228.0
804,Aggregate_Expenditure,Sikkim,1992-93,250.0
805,Aggregate_Expenditure,Sikkim,1993-94,263.0
806,Aggregate_Expenditure,Sikkim,1994-95,601.0
807,Aggregate_Expenditure,Sikkim,1995-96,993.0
808,Aggregate_Expenditure,Sikkim,1996-97,1241.0
809,Aggregate_Expenditure,Sikkim,1997-98,1394.0
810,Aggregate_Expenditure,Sikkim,1998-99,1621.0
811,Aggregate_Expenditure,Sikkim,1999-00,1620.0
812,Aggregate_Expenditure,Sikkim,2000-01,947.0
813,Aggregate_Expenditure,Sikkim,2001-02,1909.0
814,Aggregate_Expenditure,Sikkim,2002-03,2132.0
815,Aggregate_Expenditure,Sikkim,2003-04,1477.0
816,Aggregate_Expenditure,Sikkim,2004-05,2161.0
817,Aggregate_Expenditure,Sikkim,2005-06,2146.0
818,Aggregate_Expenditure,Sikkim,2006-07,2253.0
819,Aggregate_Expenditure,Sikkim,2007-08,2820.0
820,Aggregate_Expenditure,Sikkim,2008-09,2981.91
821,Aggregate_Expenditure,Sikkim,2009-10,3509.84
822,Aggregate_Expenditure,Sikkim,2010-11,3437.58
823,Aggregate_Expenditure,Sikkim,2011-12,3943.73
824,Aggregate_Expenditure,Sikkim,2012-13,3930.92
825,Aggregate_Expenditure,Sikkim,2013-14,4469.04
826,Aggregate_Expenditure,Sikkim,2014-15,6716.29
827,Aggregate_Expenditure,Sikkim,2015-16,5525.73
828,Aggregate_Expenditure,Tamil Nadu,1980-81,1686.0
829,Aggregate_Expenditure,Tamil Nadu,1981-82,2006.0
830,Aggregate_Expenditure,Tamil Nadu,1982-83,2292.0
831,Aggregate_Expenditure,Tamil Nadu,1983-84,2752.0
832,Aggregate_Expenditure,Tamil Nadu,1984-85,2950.0
833,Aggregate_Expenditure,Tamil Nadu,1985-86,3309.0
834,Aggregate_Expenditure,Tamil Nadu,1986-87,3612.0
835,Aggregate_Expenditure,Tamil Nadu,1987-88,4196.0
836,Aggregate_Expenditure,Tamil Nadu,1988-89,4617.0
837,Aggregate_Expenditure,Tamil Nadu,1989-90,5662.0
838,Aggregate_Expenditure,Tamil Nadu,1990-91,6621.0
839,Aggregate_Expenditure,Tamil Nadu,1991-92,9600.0
840,Aggregate_Expenditure,Tamil Nadu,1992-93,9748.0
841,Aggregate_Expenditure,Tamil Nadu,1993-94,10062.0
842,Aggregate_Expenditure,Tamil Nadu,1994-95,11432.0
843,Aggregate_Expenditure,Tamil Nadu,1995-96,12532.0
844,Aggregate_Expenditure,Tamil Nadu,1996-97,15402.0
845,Aggregate_Expenditure,Tamil Nadu,1997-98,17333.0
846,Aggregate_Expenditure,Tamil Nadu,1998-99,19880.0
847,Aggregate_Expenditure,Tamil Nadu,1999-00,22627.0
848,Aggregate_Expenditure,Tamil Nadu,2000-01,24437.0
849,Aggregate_Expenditure,Tamil Nadu,2001-02,24818.0
850,Aggregate_Expenditure,Tamil Nadu,2002-03,30156.0
851,Aggregate_Expenditure,Tamil Nadu,2003-04,33765.0
852,Aggregate_Expenditure,Tamil Nadu,2004-05,41780.0
853,Aggregate_Expenditure,Tamil Nadu,2005-06,38744.0
854,Aggregate_Expenditure,Tamil Nadu,2006-07,51147.0
855,Aggregate_Expenditure,Tamil Nadu,2007-08,55748.0
856,Aggregate_Expenditure,Tamil Nadu,2008-09,67723.09
857,Aggregate_Expenditure,Tamil Nadu,2009-10,72730.33
858,Aggregate_Expenditure,Tamil Nadu,2010-11,90881.74
859,Aggregate_Expenditure,Tamil Nadu,2011-12,109465.27
860,Aggregate_Expenditure,Tamil Nadu,2012-13,121395.9
861,Aggregate_Expenditure,Tamil Nadu,2013-14,134192.38
862,Aggregate_Expenditure,Tamil Nadu,2014-15,161424.09
863,Aggregate_Expenditure,Tamil Nadu,2015-16,182338.58
864,Aggregate_Expenditure,Telangana,1980-81,0.0
865,Aggregate_Expenditure,Telangana,1981-82,0.0
866,Aggregate_Expenditure,Telangana,1982-83,0.0
867,Aggregate_Expenditure,Telangana,1983-84,0.0
868,Aggregate_Expenditure,Telangana,1984-85,0.0
869,Aggregate_Expenditure,Telangana,1985-86,0.0
870,Aggregate_Expenditure,Telangana,1986-87,0.0
871,Aggregate_Expenditure,Telangana,1987-88,0.0
872,Aggregate_Expenditure,Telangana,1988-89,0.0
873,Aggregate_Expenditure,Telangana,1989-90,0.0
874,Aggregate_Expenditure,Telangana,1990-91,0.0
875,Aggregate_Expenditure,Telangana,1991-92,0.0
876,Aggregate_Expenditure,Telangana,1992-93,0.0
877,Aggregate_Expenditure,Telangana,1993-94,0.0
878,Aggregate_Expenditure,Telangana,1994-95,0.0
